Symbol,Name,Total Assets FQ,Current Assets FQ,Cash on Hand FQ,Total Liabilities FQ,Total Debt FQ,Net Debt FQ,Total equity FQ,Current ratio FQ,Quick ratio FQ,Debt/Equity FQ,Cash/Debt FQ
BXPHARMA,BEXIMCO PHARMACEUTICALS LTD ,73802180000.0,24631982000.0,2376747000.0,20173217000.0,6193299000.0,3816552000.0,53628963000.0,2.13461998762141,0.818264862579838,0.124672865277534,0.3837610617540022
UNILEVERCL,UNILEVER CONSUMER CARE LTD,,,,,,,,,,,
ICB,INVESTMENT CORPORATION OF BANGLADESH I.C.B.,204344305715.0,,12564565661.0,163459535121.0,49847262551.0,37282696890.0,40884770594.0,,,1.21921365120123,0.2520612972105514
DUTCHBANGL,DUTCH-BANGLA BANK PLC,743030450557.0,185281990235.0,,691363183410.0,40716148622.0,-28271889506.0,51667267147.0,0.383661520553891,,0.788045330637623,
EBL,EASTERN BANK PLC,682088219317.0,41195528052.0,,637866234579.0,106425764859.0,76321942628.0,44221984737.0,0.274968871400864,,2.40662569742047,
PUBALIBANK,PUBALI BANK PLC,1061573030974.0,167289152289.0,,1004085444384.0,73263074453.0,-30808011495.0,57487586590.0,0.541659335632051,,1.27441557919528,
CITYBANK,CITY BANK PLC,789115809618.0,65170039050.0,,740971372625.0,62412427875.0,24364782776.0,48144436993.0,0.261790784651277,,1.29636187162154,
OLYMPIC,OLYMPIC INDUSTRIES PLC.,15978517791.0,10111767108.0,5929405653.0,3929842949.0,430625112.0,-5498780541.0,12048674842.0,2.5887955944697,1.96285096499217,0.0357404542530188,13.769298370597578
PRIMEBANK,PRIME BANK PLC,596048813003.0,165135957269.0,,555087427092.0,108533858935.0,77521932752.0,40961385911.0,0.859476785509481,,2.64966276630382,
MJLBD,MJL BANGLADESH PLC,46659503834.0,19308710743.0,2314463556.0,28474534195.0,21181830446.0,18867366890.0,18184969639.0,0.696638907488316,0.50188262774412,1.31511770404467,0.10926645654634941
POWERGRID,POWER GRID COMPANY OF BANGLADESH LTD,737795046072.0,89376186646.0,19585032920.0,608472333966.0,484666195951.0,465081163031.0,103226257388.0,1.58166542368507,1.43461037345203,4.6951832626196,0.04040932312510621
BSCPLC,BANGLADESH SUBMARINE CABLES PLC,22672919566.0,8921390607.0,5528663704.0,6511447428.0,4250187887.0,-1278475817.0,15285059249.0,5.50559030356,5.50559030356,0.278061590587427,1.3008045411146314
BEACONPHAR,BEACON PHARMACEUTICALS PLC,,,,,,,,,,,
BSRMLTD,BANGLADESH STEEL RE-ROLLING MILLS LTD,90579117954.0,43267867514.0,861284979.0,42665406961.0,29089745284.0,28228460305.0,47913710992.0,1.19297440171632,0.586517166538243,0.607127786216706,0.02960785564092669
BSRMSTEEL,BSRM STEELS LTD,86029087592.0,42212077720.0,4206096211.0,53782618478.0,44580890028.0,40374793817.0,32246469114.0,1.46714925979196,0.859335038107608,1.3825045424475602,0.09434751545692044
BANKASIA,BANK ASIA PLC,581848688931.0,51246501403.0,,547997344968.99994,31833437205.0,-9640751763.0,33851343962.0,0.302608011166974,,0.9403894557787901,
MPETROLEUM,MEGHNA PETROLEUM LTD,113167455151.0,101253880215.0,60443428416.0,85553093363.0,178514318.0,-60264914098.0,27614361788.0,1.18667704028333,0.946643106458581,0.00646454621585984,338.5914871881593
TITASGAS,TITAS GAS TRANSMISSION AND DISTRIBUTION PLC,382443902108.0,270903825420.0,36055674023.0,295323519965.0,4800551628.0,-31255122395.0,87120382142.0,1.11547306236352,1.09704074311607,0.0551025088500581,7.510735602279413
JAMUNAOIL,JAMUNA OIL COMPANY LTD,116197826494.0,105389468253.0,72400493461.0,87962965950.0,0.0,-72400493461.0,28234860544.0,1.21797607915689,1.03173686727147,0.0,
SHAHJABANK,SHAHJALAL ISLAMI BANK PLC,415953233423.0,70755312084.0,,390872200268.0,46035584949.0,5229816899.0,25081033155.0,0.521737439661106,,1.85217400427948,
UTTARABANK,UTTARA BANK PLC,294824817059.0,25170132646.0,,267738400403.0,2394373927.0,-14775503135.0,27086416656.0,0.186820460515829,,0.08839767642230999,
ALARABANK,AL-ARAFAH ISLAMI BANK PLC,656330817151.0,56926935703.0,,629943336910.0,82454591202.0,44847903002.0,26387480242.0,0.390317660014425,,3.33772775725042,
PADMAOIL,PADMA OIL PLC,136298688000.0,129319789000.0,53913248000.0,110978887000.0,183463000.0,-53729785000.0,25319801000.0,1.16830988593963,0.975539542412419,0.007245831039509349,293.8644195287333
KOHINOOR,KOHINOOR CHEMICALS COMPANY (BANGLADESH) LTD.,3605776942.0,3298480622.0,1547955235.0,1360582062.0,332732681.0,-1215222554.0,2245194879.0,3.30775159146832,2.0247370450145,0.148197683912497,4.652248857394324
JAMUNABANK,JAMUNA BANK PLC,402378517467.0,50819778813.0,,379289941315.0,25890272754.0,-13886352659.0,23088576152.0,0.521696272952988,,1.1213456587869899,
BSC,BANGLADESH SHIPPING CO LTD BSC,35369584119.0,19978133004.0,17194337127.0,20346902955.0,14991745731.0,-2202591396.0,15022681165.0,4.34514491105569,4.31850069508001,0.997940751477035,1.1469202743644105
TRUSTBANK,TRUST BANK PLC,589475040994.0,57105945755.0,,562593184573.0,32006946677.0,4191303955.9999995,26881856421.0,0.433380892092632,,1.19065242798563,
ACMELAB,THE ACME LABORATORIES LTD,58564095311.0,25927933016.0,1563913663.0,32498340564.0,25138655266.0,23574741603.0,25886290506.0,1.07881252895176,0.650244432709215,0.971118486836625,0.06221150839023563
ACI,ADVANCED CHEMICAL INDUSTRIES PLC,104884722000.0,60951942000.0,8774229000.0,97615955000.0,77519831000.0,68745602000.0,7268767000.0,0.700823037829303,0.411551315904816,13.148824939942202,0.11318689536358767
IDLC,IDLC FINANCE PLC,162652417257.0,,13096334256.0,142127194709.0,26422958052.0,13326623796.0,20525222548.0,1.83969488140497,1.83969488140497,1.28734111877543,0.4956422452863379
SUMITPOWER,SUMMIT POWER LTD,104087531885.0,41250065094.0,5310475732.0,40307000530.0,26717407612.0,21406931880.0,63780531355.0,1.57312899716596,1.5333526757622,0.587963119426116,0.19876463349740656
BESTHLDNG,BEST HOLDINGS PLC,80576036588.0,9231223008.0,866815433.0,23849197836.0,17722768147.0,16855952714.0,56726838752.0,3.48361376729122,3.3831352339494,0.312693917758717,0.048909709014431195
RECKITTBEN,RECKITT BENCKISER (BANGLADESH) PLC,4051044000.0,3253270000.0,2483716000.0,2240922000.0,151975000.0,-2331741000.0,1810122000.0,1.5461435403606,1.27029412309855,0.0839584293213385,16.342924823161706
UCB,UNITED COMMERCIAL BANK LTD,837722802431.0,65982857810.99999,,797812326549.0,62094889433.0,16795218694.0,39910475882.0,0.297544594907379,,1.55585440547217,
LINDEBD,LINDE BANGLADESH LTD,5969563000.0,3111018000.0,1559584000.0,2480240000.0,29182000.0,-1530402000.0,3489323000.0,1.70082493085484,1.48916283924044,0.00836322637946965,53.44335549311219
HEIDELBCEM,HEIDELBERG MATERIALS BANGLADESH PLC,9721147000.0,4365889000.0,2045466000.0,5521993000.0,1343794000.0,-701672000.0,4199154000.0000005,0.878008426762361,0.569305605580784,0.32001541262835304,1.522157414008397
MTB,MUTUAL TRUST BANK PLC,476265708684.0,30601086337.0,,449468664294.0,56512493175.0,31602000339.0,26797044390.0,0.329157791846542,,2.1089182889459703,
NCCBANK,NATIONAL CREDIT AND COMMERCE BANK PLC,371341955615.0,28260680582.0,,345501169567.0,27625596165.0,7497800666.0,25840786048.0,0.274554930205269,,1.06906950652044,
DHAKABANK,DHAKA BANK PLC,449947810071.0,60995396379.0,,426212163874.0,50059167202.0,25150887430.0,23735646197.0,0.60953524694113,,2.10903571625765,
SOUTHEASTB,SOUTHEAST BANK PLC,557481286903.0,44714947955.0,,524929795032.00006,24450857853.0,-4157905471.0,32551491871.0,0.377281124658333,,0.751358795031537,
MIDLANDBNK,MIDLAND BANK PLC,113429505701.0,9529646203.0,,103841981715.0,14093388209.0,4596227365.0,9587523986.0,0.6665560559643,,1.46997162760469,
NBL,NATIONAL BANK LTD,515646147847.0,11154292794.0,,521809787584.0,89758837626.0,83353009873.0,-6163639737.0,0.173285227181392,,,
KBPPWBIL,KHAN BROTHERS PP WOVEN BAG INDUSTRIES LTD,1245207016.0,809986761.0,61729291.0,71856285.0,16749420.0,-44979871.0,1173350731.0,25.5834450863853,6.70887363978337,0.014274862202306001,3.685458421843861
IFIC,IFIC BANK PLC,599192129421.0,55504782079.0,,575483172536.0,14599414816.0,-27883754860.0,23708956885.0,0.326587079540822,,0.61577683454167,
BATASHOE,BATA SHOE CO (BANGLADESH) LTD,8119653068.0,3970860652.0,679146668.0,4978785607.0,2089495910.0,1410349242.0,3140867461.0,1.63621118914205,0.333498772135342,0.665260771409545,0.3250289530358545
NATLIFEINS,NATIONAL LIFE INSURANCE PLC,,,,,,,,,,,
UNIQUEHRL,UNIQUE HOTEL & RESORTS PLC,43611271884.0,8152423461.0,2517332840.0,17564585759.0,9693940385.0,7176607545.0,26046686125.0,1.0180124171706,0.996146683368714,0.372175574984013,0.25968107292007037
RUPALIBANK,RUPALI BANK PLC,863856632254.0,97025793310.0,,846684455128.0,10716477552.0,-33457015174.0,17172177125.999998,0.473848385975548,,0.624060506327671,
SINGERBD,SINGER BANGLADESH LTD,36359680375.0,21341989592.0,775735291.0,34234594198.0,21156153054.0,20380417763.0,2125086177.0000002,0.857231512955807,0.399503943121822,9.95543299983547,0.03666712417044702
SQUARETEXT,SQUARE TEXTILES PLC,27248217319.0,15875234752.0,768049867.0,16636105961.000002,15429303457.0,14661253590.0,10612111358.0,1.31124130474183,0.668365154099117,1.4560544190584401,0.049778648086122736
MERCANBANK,MERCANTILE BANK PLC,468657672120.0,39046101712.0,,440866732749.0,20199721300.0,-2821425972.0,27790939371.0,0.238238133962557,,0.729713324281546,
DESCO,DHAKA ELECTRIC SUPPLY CO LTD,87911683829.0,28689761252.0,15087554679.0,73535886418.0,38815517722.0,23727963043.0,14375797412.0,0.932222360390958,0.759456685864662,2.7000601503746298,0.38869904523902876
IBNSINA,THE IBN SINA PHARMACEUTICAL INDUSTRY PLC,7251548810.0,2792890291.0,416284643.0,3414018352.0,1844453594.0,1428168951.0,3833138348.0,1.1840305427101,0.461995439166665,0.490302127904829,0.22569537360775693
ORIONINFU,ORION INFUSIONS LTD,859625584.0,475373330.0,27698659.0,539697042.0,317208026.0,289509367.0,319928541.0,0.929962740441183,0.61871835618874,0.991496491711879,0.08732017077020618
RAKCERAMIC,RAK CERAMICS (BANGLADESH) LTD,11858792643.0,7417449854.0,363832340.0,5124871182.0,1843877022.0,1480044682.0,6733921461.0,1.589413337976,0.668873738770187,0.273819205150958,0.19731920060772903
LANKABAFIN,LANKABANGLA FINANCE PLC,,,,,,,,,,,
GPHISPAT,GPH ISPAT LTD,95575755482.0,41163257095.0,3179647147.0,70040783922.0,63036922184.0,59857275037.0,25534971560.0,1.04627375484352,0.598421195539802,2.46865057342558,0.05044102784268006
DELTALIFE,DELTA LIFE INSURANCE CO LTD,47402772526.0,2744841021.0,,45424188827.0,24159763.0,-1702988659.0,1978583699.0,0.576131073554484,,0.0122106352349581,
PREMIERBAN,PREMIER BANK LTD,,,,,,,,,,,
ONEBANKPLC,ONE BANK PLC,348018573483.0,39255875288.0,,323481277666.0,24148733468.0,-1169782361.0,24537295817.0,0.580653583338168,,0.985634132537568,
SIBL,SOCIAL ISLAMI BANK PLC,464608431352.0,24941018968.0,,448854869049.0,117995350740.0,105362879826.0,15753562303.0,0.121952459899459,,7.490075076033841,
PTL,PARAMOUNT TEXTILE PLC ,33789616431.000004,11120193496.0,683479613.0,26475762695.0,24226214403.0,23542734790.0,7110236595.0,1.19473564909472,0.494978090862281,3.49142106456295,0.028212398422238136
LOVELLO,TAUFIKA FOODS AND LOVELLO ICE-CREAM PLC,2960147262.0,1586050291.0,102553552.0,1779463362.0,1367785862.0,1265232310.0,1180683900.0,2.37304806172311,1.23126669440052,1.1584691397926201,0.07497778332789932
EHL,EASTERN HOUSING LTD,24194300083.0,19238079390.0,4867377005.0,16006621287.0,26100944.0,-4841276061.0,8187678796.0,1.21049464200363,0.370172590436551,0.0031878319424000004,186.48279560310155
EXIMBANK,EXPORT IMPORT BANK OF BANGLADESH PLC,627129431175.0,20871938569.0,,595520029884.0,160308825064.0,146607971819.0,31609401291.0,0.287639387098606,,5.07157320259604,
DBH,DBH FINANCE PLC,79101387004.0,,18380932807.0,69581189809.0,15703918769.0,-2677014038.0,9520197194.0,,,1.6495371313209,1.1704678989606407
SPCL,SHAHJIBAZAR POWER CO LTD,13413243835.0,7155694714.0,146517598.0,5905583342.0,2473626220.0,2327108622.0,7507660492.0,1.27512263463175,0.754672716648242,0.34379735778036297,0.059231906912759036
ENVOYTEX,ENVOY TEXTILES LTD,24839977019.0,12465508446.0,403745587.0,15454792879.0,11859714447.0,11455968860.0,9385184140.0,1.25741635270141,0.737466824628288,1.26366347959583,0.034043449258774554
IPDC,IPDC FINANCE PLC,94458945698.0,,6770127213.0,87588257249.0,17695004504.0,10924877291.0,6870688449.0,,,2.5754339809390503,0.3826010449146591
STANDBANKL,STANDARD BANK PLC,291164007931.0,38972205190.0,,272252039896.0,42302220628.0,27603045227.0,18911968035.0,0.509933286920953,,2.23681682030318,
ORIONPHARM,ORION PHARMA LTD,54652295638.0,17098304121.000002,321738542.0,32292944644.0,23731614838.0,23409876296.0,22359350993.0,1.98807584006259,1.77461870006548,1.1372256779909702,0.013557380911341083
CROWNCEMNT,CROWN CEMENT PLC,28282681823.0,12912532463.0,1096204423.0,19599968142.0,15030801546.0,13934597123.0,8682713682.0,0.922079048785413,0.704181593401288,1.73111795418984,0.07293053664804204
SEAPEARL,SEA PEARL BEACH RESORT & SPA LTD,8590833558.0,540634483.0,80663985.0,6588575493.0,5657840711.0,5577176726.0,2002258065.0,0.28729066470917,0.228052984621031,2.8257300144774304,0.014257026508924634
SBACBANK,SBAC BANK PLC,131990359489.0,19095051166.0,,120683895077.0,3294624147.0,-3416021504.0,11306464412.0,0.835600112539643,,0.291404527118796,
JHRML,JMI HOSPITAL REQUISITE MANUFACTURING LTD,5867311684.0,3474397050.0,592487358.0,1366845186.0,1092520709.0,500033351.0,4376281285.0,3.25239797505852,2.46794331695702,0.257645575187417,0.5423122446276668
ACIFORMULA,ACI FORMULATIONS PLC,8460540999.999999,5813344000.0,228767000.0,4886744000.0,3889322000.0,3660555000.0,3573797000.0,1.26187131844834,1.0198429624285,1.08893837718218,0.058819249216187294
SONALIPAPR,SONALI PAPER & BOARD MILLS LTD,7089303326.0,1245325225.0,674853463.0,1578936084.0,1137643077.0,462789614.0,5510367242.0,0.968877777188849,0.591289503231524,0.206455037756629,0.5932031554040741
IFADAUTOS,IFAD AUTOS PLC,41903782277.0,35795922994.0,2714611286.0,32192051007.0,29847919703.0,27133308417.0,9711731270.0,2.04150831163603,1.89475219964335,3.07338813988826,0.09094808995104459
NRBBANK,NRB BANK PLC,107283231453.0,10342136527.0,,99374318970.0,5658922603.0,-4271597923.9999995,7908912483.0,0.431450580093058,,0.7155121102180201,
RELIANCINS,RELIANCE INSURANCE LTD,15443014858.0,4343412397.0,,7976650128.0,0.0,-495212397.0,7466364730.0,0.544515846539835,,0.0,
NAVANAPHAR,NAVANA PHARMACEUTICALS LTD,11400875414.0,5467516024.0,216041244.0,6533154247.0,4941721844.0,4725680600.0,4867721167.0,0.891142645064498,0.420755182979921,1.01520232455007,0.043717807440397896
ABBANK,AB BANK PLC,426608004746.0,45895166620.0,,437639106132.0,28811182500.0,9693058293.0,-11031101386.0,0.380815649838926,,,
NRBCBANK,NRBC BANK PLC,256825426607.0,45162629137.0,,243011702668.0,20309070225.0,8642777684.0,13813723939.0,0.429008812564759,,1.47020965222347,
MALEKSPIN,MALEK SPINNING MILLS PLC,26278271898.0,13470575599.0,773254714.0,14805342921.0,8898796217.0,8125541503.0,11472928977.0,1.27049292025488,0.588382618856163,0.7791834402081691,0.08689430515588129
SAPORTL,SUMMIT ALLIANCE PORT LTD,12999893361.0,1809130240.0,527357481.0,4659026385.0,3445480432.0,2918122951.0,8340866975.999999,0.645083089506389,0.639506798659189,0.421026684902024,0.15305774953825074
BPML,BASHUNDHARA PAPER MILLS LTD,40669221700.0,11925312118.0,109386758.0,28971398821.0,26328848816.0,26219462058.0,11697822880.0,1.03569012563463,0.514074278380835,2.25074777470045,0.004154635045552232
SHARPIND,SMART INDUSTRIES PLC,6835199657.0,3412226390.0,480809113.0,3661058628.0,3153065420.0,2672256307.0,3174141029.0,1.11733744184191,0.689068190286894,0.993360216572784,0.15248941869401492
KEYACOSMET,KEYA COSMETICS LTD,,,,,,,,,,,
ITC,IT CONSULTANTS PLC,4387555844.0,1351440971.0,444282238.0,1475363708.0,1127340648.0,683058410.0,2912192136.0,3.38517417614631,3.23862188441943,0.387110669678699,0.3940975948913003
MATINSPINN,MATIN SPINNING MILLS PLC,12215979179.0,6364719440.0,591877925.0,6721275759.0,5411063888.0,4819185963.0,5494703420.0,1.11033787366822,0.602982541768542,0.984778153504052,0.10938291198383278
CONFIDCEM,CONFIDENCE CEMENT LTD,15041821790.0,4122161161.0,228228558.0,7843911419.0,6174638544.0,5946409986.0,7197910371.0,0.581229275926469,0.506115442439043,0.8579661159706871,0.03696225396412451
PREMIERCEM,PREMIER CEMENT MILLS PLC,36474389771.0,12682471796.0,876839422.0,29718245003.0,24033926681.0,23157087259.0,6756144768.0,0.583438393819601,0.426264300621843,3.5672593255286,0.0364834025516598
ADNTEL,ADN TELECOM LTD,3312966145.0,1346092256.0,218160946.0,1210123948.0,478431114.0,260270168.0,2102842197.0,2.08561888003741,2.07662351888736,0.22820141643449401,0.4559923876522797
JMISMDL,JMI SYRINGES & MEDICAL DEVICES LTD,3058033316.4100003,1711122671.1399999,173717415.97,429964719.86,63121732.14,-110595683.83,2615949526.55,5.13600031496607,3.11221138161813,0.0241295680590776,2.752101535881585
GREENDELT,GREEN DELTA INSURANCE PLC,15736080000.0,12512920000.0,,8931480000.0,0.0,-2005410000.0,6804600000.0,1.66136287594334,,0.0,
FIRSTSBANK,FIRST SECURITY ISLAMI BANK PLC,678590453483.0,18384718159.0,,675321975183.0,203156957213.0,199182422654.0,3268478300.0,0.13562099438767,,70.2999374531923,
DOREENPWR,DOREEN POWER GENERATIONS AND SYSTEMS LTD,24039440794.0,11814347938.0,191662916.0,14509507313.0,13062847837.0,12871184921.0,9529933482.0,1.29997192378811,1.00552777315097,1.37955510159552,0.014672368413962716
PRAGATILIF,PRAGATI LIFE INSURANCE PLC,7926676786.0,2270996793.0,,7524466151.0,0.0,-178806373.0,402210635.0,2.87428186611643,,0.0,
CVOPRL,CVO PETROCHEMICAL REFINERY PLC,721918346.0,278999033.0,43679785.0,392224052.0,174136478.0,130456693.0,329694294.0,0.814230076371777,0.661840826958979,0.5281755892323691,0.2508365019303997
KPCL,KHULNA POWER CO LTD,8184400423.0,2411018319.0,267006708.0,685222555.0,456652227.0,189645519.0,7499177870.0,3.81208674313285,2.99993174029099,0.060893638598280106,0.5847047100900266
TECHNODRUG,TECHNO DRUGS LTD.,7240899781.0,3280825965.0,440256119.0,3292790298.0,2605815958.0,2165559839.0,3948109482.0,2.02540642414126,1.43986298972326,0.660016134273958,0.16895134809823742
TAMIJTEX,TAMIJUDDIN TEXTILE MILLS PLC,10327946000.0,6386011000.0,199043000.0,7306705000.0,4545726000.0,4346683000.0,3021241000.0,1.19253596275918,0.370569174436376,1.5045890082916302,0.04378684504961364
EASTRNLUB,EASTERN LUBRICANTS BLENDERS PLC,780687000.0,748274000.0,568777000.0,475645000.0,0.0,-568777000.0,305043000.0,1.57573166776871,1.35739796240687,0.0,
PIONEERINS,PIONEER INSURANCE CO LTD,6097165978.0,5605603296.0,,1793528460.0,0.0,-1341178877.0,4303637518.0,7.31984184481342,,0.0,
PRAGATIINS,PRAGATI INSURANCE LTD,5986929411.0,3755355163.0,,1765148140.0,0.0,-1816316316.0,4221781271.0,3.19819748054485,,0.0,
MONOSPOOL,MONOSPOOL BANGLADESH PLC,6708112674.0,2768933692.0,88369037.0,5182040262.0,4321998984.0,4233629947.0000005,1526072412.0,1.31348429917596,0.877941670531849,2.83210609799032,0.020446334514918063
CITYGENINS,CITY INSURANCE PLC,2296036464.0,1695356780.0,,813300259.0,0.0,-1123118157.0,1482736205.0,6.10808565895929,,0.0,
FEKDIL,FAR EAST KNITTING & DYEING INDUSTRIES PLC.,6671065454.0,3697490260.0,563383782.0,2053101005.0,869346712.0,305962930.0,4617964449.0,2.15621916848131,1.41989878040838,0.188253227499024,0.6480541931353161
INDEXAGRO,INDEX AGRO INDUSTRIES LTD,7335411126.0,4723372507.0,115487999.0,3387824703.0,2889542639.0,2774054640.0,3947586423.0,1.59381165775026,0.764394966768152,0.731977043533367,0.03996757045259162
AFTABAUTO,AFTAB AUTOMOBILES LTD,27139837188.0,20817726431.0,321948381.0,22081278435.0,20155486181.0,19833537800.0,5058558753.0,1.9585389019505,1.72250557290079,3.98477331477573,0.01597323816001479
APEXFOOT,APEX FOOTWEAR LTD,27639650202.0,15483426979.0,83015854.0,20839516437.0,19272745204.0,19189729350.0,6800133765.0,1.04978883146019,0.172394894594305,2.8341714839781504,0.0043074223791829255
BBSCABLES,BBS CABLES PLC,10215169054.0,8362018096.0,734330946.0,3774754921.0,3165556393.0,2431225447.0,6440414134.0,2.72557656033872,1.99035798315548,0.491514416175275,0.23197531644794805
MIRAKHTER,MIR AKHTER HOSSAIN LTD,26732024080.0,5020570360.0,272516840.0,20576178085.0,20402547127.0,20130030287.0,6155845995.0,1.08051811773324,0.188508366770783,3.3144054860164402,0.013357000883451507
EPGL,ENERGYPAC POWER GENERATION PLC,23560678786.0,7475727369.0,202561300.0,16499075496.000002,13565897220.0,13363335920.0,7061603290.0,1.56981602937691,1.27002559343239,1.92107891974203,0.014931655217125403
ECABLES,EASTERN CABLES LTD,10538655716.0,1590538724.0,22421938.0,1496900180.0,588399538.0,565977600.0,9041755536.0,1.24423755458922,0.984265875437524,0.06507580697766831,0.03810665466566019
RUNNERAUTO,RUNNER AUTOMOBILES PLC,24119979809.0,11967873624.0,2236229575.0,15088131669.0,12320693860.0,10084464285.0,9031848140.0,1.54127893893582,1.23604011132603,1.645145771052,0.1815019186752198
FARCHEM,FAR CHEMICALS INDUSTRIES LTD,8082548790.0,3088510553.0,227240836.0,3068489639.0,2266360825.0,2039119989.0,5014059151.0,1.10620308061351,0.717860194232917,0.452001214335096,0.100266839019334
MONNOCERA,MONNO CERAMIC INDUSTRIES LTD,4888526702.0,1512171818.0,25019145.0,1827006001.0,1052978820.9999999,1027959676.0,3061520701.0,1.21559807639635,0.86952208194914,0.34393980111127803,0.02376034968703326
RAHIMAFOOD,RAHIMA FOOD CORPORATION LTD,303348220.0,93460611.0,19881884.0,119447569.0,0.0,-19881884.0,183900651.0,0.811489439709625,0.730961725655309,0.0,
KDSALTD,KDS ACCESSORIES LTD,4658682934.0,3592821825.0,115990253.0,2634948770.0,293115014.0,177124761.0,2023734165.0,1.47131883211372,1.11060432691043,0.144838694265954,0.3957158366510697
AMANFEED,AMAN FEED LTD,9563448766.0,8270264411.0,136928758.0,5836661881.0,5405225150.0,5268296392.0,3726786885.0,2.45443026933613,1.05556349549739,1.45037141022353,0.025332665004713078
ESQUIRENIT,ESQUIRE KNIT COMPOSITE PLC,17608138495.0,6751392023.0,429072226.0,8819970269.0,7193888137.0,6764815911.0,8788168225.0,1.13932257578941,0.462497958333017,0.8184757669667281,0.05964399471172928
LEGACYFOOT,LEGACY FOOTWEAR LTD,527139553.0,187580364.0,110337675.0,52388358.0,1776255.0,-108561420.0,468275063.62,6.65557798480432,5.2909950857462,0.00379345091337242,62.11815026558687
QUASEMIND,QUASEM INDUSTRIES LTD,3992590649.0,1237393402.0,15986760.0,1899636823.0,1123939798.0,1107953038.0,2092953826.0,1.14453334306139,0.414848863885276,0.537011272794319,0.014223857922326192
UNIONBANK,UNION BANK PLC,,,,,,,,,,,
GHAIL,GOLDEN HARVEST AGRO INDUSTRIES LTD,5247720714.0,2227886760.0,230942877.0,2570425426.0,2270785605.0,2039842728.0,2677295288.0,1.93846473448065,1.52291484143822,0.8414333032843371,0.10170175312521412
NTLTUBES,NATIONAL TUBES LTD,6228107324.0,1002194134.0,2823329.0,1469537948.0,380613293.0,377789964.0,4758569376.0,1.53030470120754,0.847005125323084,0.079984815377419,0.0074178412891112554
GIB,GLOBAL ISLAMI BANK PLC,192203561918.0,36238409275.0,,213695921209.0,43374486219.0,27687967074.0,-21492359291.0,0.629033469255432,,,
SPCERAMICS,SHINEPUKUR CERAMICS LTD,6040152000.0,1188542000.0,73097000.0,1664970000.0,936651000.0,863554000.0,4375182000.0,0.852638314784233,0.35165119752532,0.214082751300403,0.07804080708823244
